LINK_ID,도로등급,도로명,시도,구군,연장km,차선수,승용_전일,승용_7_9,승용_18_20,승용_8,승용_9,승용_19,승용_20,버스_전일,버스_7_9,버스_18_20,버스_8,버스_9,버스_19,버스_20,화물_전일,화물_7_9,화물_18_20,화물_8,화물_9,화물_19,화물_20,합계_전일,합계_7_9,합계_18_20,합계_8,합계_9,합계_19,합계_20
1015107,도시고속도로,올림픽대로,서울특별시,강서구,1.3330,4,79232,13863,11423,4350,4269,3864,3349,66019,11924,9682,3734,3643,3302,2692,1331,246,228,79,64,80,67,11882,1693,1513,538,562,481,590
1016585,일반국도,경인로,서울특별시,구로구,0.4390,4,22534,4423,3923,1598,1491,1376,1142,19765,3778,3597,1367,1326,1279,1037,916,172,140,66,44,45,50,1853,473,187,166,121,53,55
1016586,일반국도,경인로,서울특별시,구로구,0.4390,4,23707,4342,3927,1580,1500,1448,1135,20241,3579,3535,1330,1230,1329,988,1118,175,157,57,60,49,62,2347,587,235,193,210,70,85
1016587,일반국도,서부간선도로,서울특별시,금천구,0.6830,2,47008,7781,6277,2802,2771,2164,2092,40613,6616,5451,2425,2366,1795,1835,264,64,58,20,18,41,12,6131,1103,769,358,388,329,245
1016588,일반국도,서부간선도로,서울특별시,금천구,0.5100,2,44027,5392,6290,1782,1698,2112,2117,38552,4446,5650,1517,1464,1887,1936,197,37,42,16,9,18,17,5278,909,600,249,225,208,164
1016766,일반국도,시흥대로,서울특별시,금천구,0.7270,5,37618,6366,7223,2364,2419,2411,2155,31845,5308,6334,2031,2090,2108,1869,2201,383,385,120,117,124,147,3572,675,504,213,212,179,139
1016860,일반국도,서부간선도로,서울특별시,금천구,0.4150,2,52184,6310,6682,2011,2123,2224,2208,43676,5029,5766,1651,1649,1868,1983,204,40,56,19,9,27,14,8304,1241,860,341,465,329,211
1016861,일반국도,서부간선도로,서울특별시,금천구,0.4750,2,45300,6132,6442,2025,2012,2210,2005,38132,4968,5505,1647,1595,1866,1738,351,87,45,26,28,17,13,6817,1077,894,352,389,328,255
1017135,일반국도,증산로,서울특별시,은평구,0.0910,5,34215,5186,6365,1586,1803,2409,1506,30196,4486,5817,1360,1566,2214,1362,847,183,108,62,72,43,29,3172,516,441,164,165,152,115
1017136,일반국도,증산로,서울특별시,은평구,0.0910,5,28278,4176,4443,1544,1581,1501,1462,25191,3475,4141,1333,1337,1390,1381,778,160,125,52,45,44,33,2309,540,177,159,198,67,48
1017137,일반국도,증산로,서울특별시,은평구,0.2180,6,32294,4408,5304,1584,1581,1751,1775,27795,3662,4684,1334,1326,1593,1532,831,147,145,48,47,60,43,3667,600,474,203,208,98,200
1017138,일반국도,증산로,서울특별시,은평구,0.9760,6,27929,5348,4491,1898,1826,1583,1348,24046,4576,3965,1626,1558,1402,1209,1013,183,157,65,58,54,48,2870,589,370,207,210,128,91
1017146,일반국도,농수산시장로,서울특별시,마포구,0.4290,6,24544,4650,4351,1675,1704,1580,1182,21049,4065,3743,1452,1504,1300,1031,524,99,79,36,29,29,20,2970,485,529,188,170,252,130
1017147,일반국도,농수산시장로,서울특별시,마포구,0.4290,6,23006,3783,4232,1407,1588,1479,1252,20451,3343,3877,1255,1430,1365,1160,462,100,65,34,45,19,24,2093,340,290,119,113,94,68
1017162,일반국도,성산로,서울특별시,서대문구,0.4870,8,38032,6515,6427,2270,2165,2287,1808,30958,5298,5313,1791,1800,1944,1472,2682,503,356,218,140,114,125,4391,715,757,261,226,228,211
1017163,일반국도,성산로,서울특별시,서대문구,0.4870,8,41654,5485,7991,1943,2024,2689,2590,34493,4386,6852,1552,1682,2306,2285,2544,376,388,131,134,130,127,4617,722,752,260,207,253,178
1017164,일반국도,종로,서울특별시,종로구,0.3130,3,26088,4849,4569,1847,1878,1623,1246,22007,4012,3935,1557,1597,1418,1053,1728,275,276,89,98,89,90,2352,562,358,201,183,116,103
1017166,일반국도,사직로,서울특별시,종로구,0.1570,6,31502,5290,6039,1874,1843,2050,1920,27127,4468,5325,1613,1577,1805,1682,1609,290,246,85,103,81,84,2766,531,467,175,163,164,154
1017167,일반국도,사직로,서울특별시,종로구,0.1460,7,33520,5813,5360,2064,1926,1967,1449,28103,4825,4543,1721,1584,1669,1233,1681,310,268,108,111,86,91,3736,677,548,234,231,212,125
1017184,일반국도,성산로,서울특별시,종로구,0.6430,4,30697,4419,5867,1683,1763,2014,1853,25739,3559,5032,1386,1419,1722,1585,527,107,85,51,34,30,31,4431,754,751,247,310,262,237
1017185,일반국도,성산로,서울특별시,종로구,0.6430,4,35241,7137,5470,2690,2727,1979,1436,29767,6092,4673,2406,2259,1756,1192,1056,210,171,64,84,59,51,4418,835,626,220,385,164,193
1017186,일반국도,사직로,서울특별시,종로구,0.0350,6,31826,6232,5856,2088,2051,1975,2014,28271,5537,5276,1810,1821,1713,1888,1372,296,239,132,84,97,50,2182,400,342,147,146,166,76
1017187,일반국도,사직로,서울특별시,종로구,0.0350,6,34077,6341,5478,2416,2676,1737,1709,31908,5937,5152,2277,2543,1641,1584,329,55,43,17,12,11,22,1840,349,284,121,122,86,103
1017188,일반국도,성산로,서울특별시,서대문구,0.0930,4,27508,4324,5343,1563,1724,1903,1851,23491,3502,4668,1274,1425,1668,1640,1370,268,222,101,105,71,81,2647,553,453,188,193,164,130
1017189,일반국도,성산로,서울특별시,서대문구,0.0930,4,30267,6072,4774,2249,2227,1608,1348,26117,5215,4162,1936,1965,1405,1128,1381,313,194,125,102,64,62,2770,544,417,188,160,138,158
1017191,일반국도,종로,서울특별시,종로구,0.1860,3,25808,4718,4696,1758,1803,1671,1374,21703,3880,3998,1470,1536,1439,1136,1631,250,268,86,79,88,89,2473,588,432,202,188,145,149
1017194,일반국도,새문안로,서울특별시,종로구,0.7670,4,28312,5354,4937,2053,2014,1724,1531,23805,4448,4281,1728,1723,1484,1322,2100,347,313,120,120,103,110,2407,558,342,204,171,138,98
1017195,일반국도,세종대로,서울특별시,종로구,0.2700,3,29227,4787,6135,1733,1849,2112,2017,24391,3931,5403,1429,1572,1870,1788,1278,252,209,86,79,67,77,3558,604,523,218,198,175,152
1017211,일반국도,종로,서울특별시,종로구,0.3950,6,23164,4131,3788,1488,1688,1312,1170,18773,3383,3109,1209,1407,1071,980,1548,234,259,81,82,88,82,2842,516,420,199,199,153,108
1017266,일반국도,공항대로,서울특별시,양천구,0.2260,4,54488,11711,7467,4184,4012,2480,2162,48447,10564,6703,3816,3596,2217,1951,2188,445,319,148,152,106,111,3854,701,445,220,264,157,101
1017269,도시고속도로,올림픽대로,서울특별시,영등포구,0.3910,4,86174,15678,11372,5187,5232,3506,3597,74733,13877,10363,4691,4589,3227,3156,1116,216,176,55,73,64,57,10324,1587,832,442,571,215,384
1017270,도시고속도로,올림픽대로,서울특별시,영등포구,1.3340,4,88729,16922,11839,5669,5649,3659,3686,76914,14847,10553,5085,4881,3338,3025,946,184,167,68,50,61,55,10869,1889,1119,515,717,260,606
1017274,도시고속도로,올림픽대로,서울특별시,영등포구,0.5020,4,90867,13343,13738,4703,4157,4477,4209,78405,10952,12430,3916,3711,4015,3822,1029,217,181,79,63,60,65,11432,2175,1126,709,383,402,321
1017350,일반국도,선유로,서울특별시,마포구,0.1580,3,40845,7938,7702,2765,3107,2733,2224,35789,7040,6991,2473,2803,2480,2025,1822,269,314,89,93,111,93,3234,629,397,203,211,143,106
1017352,도시고속도로,강변북로,서울특별시,마포구,0.1100,2,40325,7067,5933,1966,2033,2040,1818,34313,6171,5167,1653,1694,1762,1585,1065,222,140,77,81,48,47,4946,676,627,237,258,231,186
1017354,도시고속도로,강변북로,서울특별시,마포구,0.3280,4,90925,14664,11320,4797,4858,3642,3943,78518,12606,10218,4077,4151,3345,3467,879,177,103,53,49,35,30,11528,1881,999,667,658,262,446
1017357,도시고속도로,강변북로,서울특별시,마포구,0.1110,4,101315,15999,13480,5206,5429,4463,4571,85226,13230,11861,4209,4398,3918,3946,1846,306,306,85,92,120,84,14243,2463,1312,911,940,424,541
1017362,일반국도,양화로,서울특별시,마포구,0.9780,4,33924,5908,5759,2118,2213,1965,1779,28619,4911,4982,1782,1888,1711,1529,2295,380,364,126,127,125,128,3009,616,413,211,197,129,121
1017372,도시고속도로,올림픽대로,서울특별시,강서구,1.1730,4,103434,16519,17252,5769,5262,5787,5648,87667,13648,15374,4688,4554,5182,4958,1484,291,235,128,90,69,93,14283,2582,1645,953,619,537,597
1017374,일반국도,성산로,서울특별시,마포구,0.0160,4,72978,11893,8280,4147,4463,2752,2731,68221,10918,7623,3815,4159,2524,2516,1115,257,220,82,112,111,40,3643,720,438,251,193,117,176
1017375,일반국도,성산로,서울특별시,마포구,0.2030,4,21495,4211,4524,1487,1616,1630,1384,18592,3545,4012,1262,1367,1379,1294,392,90,50,27,22,18,10,2511,577,463,198,228,234,79
1017376,일반국도,성산로,서울특별시,마포구,0.2030,4,51951,8278,7064,2488,3575,2344,2358,47907,7477,6496,2184,3340,2150,2192,756,129,131,45,44,47,33,3288,672,437,258,192,147,133
1017377,일반국도,농수산시장로,서울특별시,마포구,0.0960,3,20734,3586,3857,1176,1565,1358,1123,18012,3076,3504,1007,1388,1251,1027,432,93,74,23,40,24,23,2290,416,279,146,136,83,72
1017378,일반국도,농수산시장로,서울특별시,마포구,0.0960,3,17767,3658,3693,1360,1363,1333,998,15880,3325,3387,1260,1251,1191,925,336,57,50,16,18,17,15,1551,276,257,84,94,125,58
1017380,도시고속도로,강변북로,서울특별시,마포구,0.2240,2,27209,4508,5183,1830,1662,2083,1092,21527,3708,4340,1545,1371,1764,887,824,138,157,53,48,64,52,4858,664,686,232,244,256,153
1017384,도시고속도로,강변북로,서울특별시,마포구,0.0330,4,98560,15182,14470,4934,5273,5054,4535,84848,12942,12878,4286,4283,4467,4083,1665,296,266,101,93,114,75,12046,1944,1327,547,896,473,377
1017390,도시고속도로,강변북로,서울특별시,마포구,0.1280,3,45360,8952,6144,3127,3295,2044,1905,37370,7597,5295,2727,2872,1781,1651,962,178,191,47,80,69,67,7028,1177,658,352,343,194,187
1017392,도시고속도로,강변북로,서울특별시,마포구,0.2370,2,36145,6085,5341,2090,1955,1881,1774,29899,4930,4527,1657,1631,1587,1551,971,185,155,79,74,64,48,5274,970,659,354,249,230,175
1017399,도시고속도로,강변북로,서울특별시,마포구,0.1580,4,100956,14215,16079,5171,5046,5260,5207,88613,12103,14553,4477,4365,4801,4764,1857,295,283,98,95,108,105,10486,1817,1242,595,587,352,337
1017400,일반국도,성산로,서울특별시,서대문구,1.0230,4,33765,6304,5783,2240,2189,1965,1742,29561,5542,5132,1965,1954,1728,1551,1396,252,224,101,79,76,74,2808,512,428,175,156,161,117
1017401,일반국도,성산로,서울특별시,서대문구,1.0230,4,33033,5339,6136,1920,1976,1987,2095,28907,4563,5513,1675,1693,1788,1895,1281,215,228,74,76,73,81,2845,561,395,172,206,126,119
1017402,일반국도,성산로,서울특별시,서대문구,0.1760,4,38209,6135,7471,2296,2363,2545,2646,32992,5153,6674,1960,2020,2307,2380,1919,311,323,115,110,101,115,3298,672,474,222,233,137,151
1017410,일반국도,신촌로,서울특별시,마포구,0.4980,4,31203,5905,5227,2251,2221,1802,1621,25265,4798,4334,1876,1862,1507,1334,2516,414,376,118,144,127,127,3422,694,517,257,216,167,160
1017417,일반국도,성산로,서울특별시,서대문구,0.3600,6,34480,4522,7107,1636,1626,2305,2433,29402,3609,6198,1303,1318,2035,2129,1315,224,236,71,95,76,97,3762,689,672,262,213,194,207
1017418,일반국도,성산로,서울특별시,서대문구,0.3600,6,33748,5471,6620,1873,1853,2307,1899,28353,4467,5707,1493,1519,2006,1655,1820,326,270,113,105,85,99,3574,679,643,268,229,216,145
1017420,일반국도,성산로,서울특별시,서대문구,0.4170,8,37719,6688,5767,2536,2024,2042,1656,30890,5500,4776,2058,1660,1703,1349,2399,464,344,187,142,114,111,4431,725,647,291,222,226,195
1017421,일반국도,성산로,서울특별시,서대문구,0.4170,8,40822,4449,8283,1581,1735,2743,2771,34220,3524,7083,1239,1378,2378,2395,1864,273,331,104,121,106,123,4738,653,868,238,237,259,252
1017451,일반국도,마포대로,서울특별시,마포구,0.2440,5,60410,10540,10017,3750,3710,3326,2877,54573,9432,9187,3362,3323,3049,2643,1626,341,272,121,105,93,79,4211,768,559,267,283,184,156
1017452,일반국도,마포대로,서울특별시,마포구,0.0510,5,58411,9921,8971,3346,3961,2785,2675,53600,9042,8247,3066,3688,2529,2461,1334,265,191,96,75,58,73,3478,615,533,184,199,197,141
1017454,일반국도,마포대로,서울특별시,마포구,0.1740,5,47017,8733,7122,3043,3222,2368,2244,40921,7581,6262,2647,2851,2072,1995,2049,351,301,121,113,104,100,4048,800,559,275,257,192,149
1017470,일반국도,서부간선도로,서울특별시,영등포구,0.2770,2,45338,6541,5192,2100,2118,1631,1924,40329,5866,4491,1918,1892,1399,1731,201,42,44,18,11,16,9,4809,633,658,164,216,217,184
1017472,일반국도,서부간선도로,서울특별시,영등포구,0.2870,2,50722,7572,5788,2468,2440,1644,2135,46154,7007,5262,2308,2213,1490,1946,176,35,30,11,12,10,10,4392,531,496,149,216,145,179
1017474,일반국도,서부간선도로,서울특별시,영등포구,0.1120,2,53847,7615,5969,2477,2465,1855,2059,48623,6867,5410,2253,2170,1682,1900,307,45,47,13,19,15,15,4917,702,512,211,276,158,144
1017479,일반국도,서부간선도로,서울특별시,양천구,0.2540,2,47460,6512,6309,2303,2030,1994,2226,42699,5881,5742,2078,1772,1846,2040,346,69,34,17,25,12,7,4415,561,535,208,232,137,179
1017503,일반국도,서부간선도로,서울특별시,영등포구,0.6500,2,54546,6985,6480,2399,2059,2173,2263,48813,6052,5783,2160,1748,1874,2073,248,68,37,15,25,16,11,5485,866,661,225,286,283,179
1017510,도시고속도로,올림픽대로,서울특별시,영등포구,0.5260,4,91351,13862,13366,4810,4284,4297,4170,78859,11666,12031,4076,3838,3849,3726,948,208,171,72,64,57,65,11544,1988,1165,662,382,391,380
1017539,일반국도,선유로,서울특별시,영등포구,0.1160,2,27713,5602,4470,2081,2098,1553,1173,24224,5013,3949,1903,1906,1373,1037,1026,181,152,70,57,56,34,2464,409,371,109,134,124,103
1017540,일반국도,선유로,서울특별시,영등포구,0.1800,1,16820,3797,2684,1388,1418,955,758,15452,3552,2465,1303,1328,877,693,619,104,100,40,32,32,35,748,141,119,45,59,46,29
1017544,일반국도,선유로,서울특별시,영등포구,0.0930,1,28135,5497,4611,2070,2021,1587,1256,25713,5031,4266,1922,1864,1470,1139,1239,212,214,75,73,74,69,1183,253,131,73,83,42,49
1017552,도시고속도로,강변북로,서울특별시,마포구,0.7170,4,100120,14721,12600,5016,4806,4051,4007,88998,12693,11400,4345,4252,3603,3708,876,193,134,66,68,52,37,10246,1834,1065,605,486,397,261
1017558,도시고속도로,강변북로,서울특별시,마포구,0.6670,4,100466,16581,14094,5421,5467,4769,4648,88707,14852,12839,4940,4906,4343,4168,1053,224,177,69,76,67,40,10706,1504,1078,412,485,359,440
1017559,도시고속도로,강변북로,서울특별시,마포구,0.1900,4,94005,14034,11957,4945,4944,3955,3906,84193,12305,11052,4357,4419,3639,3636,753,161,122,61,58,49,38,9059,1568,782,527,467,267,232
1017561,도시고속도로,강변북로,서울특별시,마포구,0.2280,4,97792,14265,12937,4792,4803,4231,3962,87462,12423,11736,4224,4273,3829,3651,732,140,127,47,46,54,35,9598,1702,1073,521,484,348,276
1017566,일반국도,여의대로,서울특별시,영등포구,0.1610,5,45973,9659,7570,3423,3324,2585,2196,40510,8567,6805,3048,2966,2307,2020,1740,348,278,131,90,114,57,3723,743,487,244,267,164,119
1017568,도시고속도로,강변북로,서울특별시,마포구,0.4150,4,103884,14910,13288,4868,4951,4320,4251,93362,12913,12074,4291,4442,3867,3946,907,181,153,65,57,65,34,9615,1816,1059,512,452,387,271
1017569,도시고속도로,강변북로,서울특별시,마포구,0.0270,4,104434,15564,12660,4995,5250,3970,4266,92041,13161,11861,4338,4280,3799,3926,1081,247,145,89,106,47,33,11312,2156,654,568,864,124,308
1017573,도시고속도로,강변북로,서울특별시,마포구,0.4260,4,99518,15698,12696,4916,5058,4325,3990,88305,14035,11351,4426,4562,3855,3569,822,190,139,55,64,52,45,10391,1475,1209,436,433,419,377
1017581,도시고속도로,강변북로,서울특별시,용산구,0.3520,4,99265,14776,12523,4715,5230,4058,4036,89122,12962,11611,4161,4679,3803,3784,809,154,138,63,50,54,31,9334,1660,774,491,501,200,222
1017617,일반국도,경인로,서울특별시,영등포구,0.4870,2,33535,6530,6293,2258,2281,2230,1894,29850,5678,5846,1964,2042,2091,1744,1081,221,153,98,59,51,51,2604,630,296,196,180,89,99
1017636,일반국도,여의대로,서울특별시,영등포구,0.4700,4,40185,8928,5748,3430,3149,1891,1697,35445,7981,5073,3104,2815,1680,1499,1119,223,172,94,66,62,42,3621,724,504,232,268,149,157
1017637,일반국도,여의대로,서울특별시,영등포구,0.2340,4,40985,9042,6452,3266,3232,2082,1858,37241,8273,5880,3034,2967,1920,1686,620,143,96,48,34,41,20,3124,626,476,184,231,121,152
1017640,도시고속도로,올림픽대로,서울특별시,동작구,1.3930,4,93886,16989,10654,5551,5624,3472,3523,82636,15248,9506,5068,5003,3193,3060,877,184,153,65,67,51,40,10373,1557,996,418,554,229,423
1017712,도시고속도로,올림픽대로,서울특별시,영등포구,0.4490,4,114065,17849,14076,5982,5850,4660,4038,103091,16315,12879,5494,5367,4321,3598,1045,201,176,63,65,64,56,9929,1331,1022,424,418,276,384
1017728,일반국도,서부간선도로,서울특별시,구로구,0.4590,2,42484,6784,4875,2295,2246,1534,1655,35549,5433,4236,1855,1841,1327,1465,237,51,34,19,13,14,7,6699,1299,607,421,391,194,184
1017729,일반국도,서부간선도로,서울특별시,영등포구,0.4020,2,45853,6988,5223,2404,2263,1681,1882,40284,5888,4715,2047,1939,1502,1760,225,36,34,13,10,13,8,5344,1063,474,344,314,166,114
1017739,일반국도,서부간선도로,서울특별시,영등포구,0.6030,2,52742,8145,6205,2872,2814,1955,2050,46692,7035,5512,2541,2469,1687,1855,635,170,114,33,71,78,12,5415,939,579,298,274,190,183
1017740,일반국도,서부간선도로,서울특별시,영등포구,0.4430,2,52410,6876,6756,2425,2084,2301,2296,44664,5744,5790,2072,1667,1925,2021,279,70,41,15,23,13,14,7467,1062,927,338,394,364,262
1017741,일반국도,서부간선도로,서울특별시,영등포구,0.4370,2,54348,7819,7159,2677,2277,2338,2544,45505,6471,6002,2242,1889,1951,2151,377,81,45,21,17,13,20,8466,1265,1111,413,371,374,372
1017742,일반국도,서부간선도로,서울특별시,영등포구,0.4090,2,49660,7504,5495,2522,2371,1770,1980,40849,5997,4687,2087,1968,1526,1702,314,56,48,20,18,14,20,8497,1452,760,415,385,230,258
1017743,일반국도,서부간선도로,서울특별시,영등포구,0.4430,2,50374,6590,6599,2195,2047,2231,2245,42783,5453,5697,1832,1626,1823,2030,142,30,16,8,8,5,7,7449,1107,885,355,413,403,208
1017745,일반국도,서부간선도로,서울특별시,구로구,0.7180,2,54491,7494,6613,2444,2386,2260,2185,48819,6480,5826,2117,2029,1914,1998,184,34,33,9,9,11,11,5488,982,754,319,348,335,176
1017759,도시고속도로,강변북로,서울특별시,용산구,0.1770,2,35143,5638,5664,1886,1918,1790,1766,29973,4738,4895,1619,1662,1545,1603,335,84,49,31,22,16,18,4835,816,719,236,234,230,144
1017760,도시고속도로,강변북로,서울특별시,용산구,0.6400,2,79283,12161,8962,4243,3936,2536,2922,73359,11085,8336,3883,3569,2336,2686,291,71,49,30,12,25,6,5633,1004,575,329,355,175,229
1017764,도시고속도로,강변북로,서울특별시,용산구,0.8190,4,119460,19534,14715,6506,6303,4820,5335,106708,17582,13235,5871,5673,4291,4887,1059,210,157,73,61,55,40,11694,1742,1323,563,568,474,408
1017771,도시고속도로,강변북로,서울특별시,용산구,0.1570,4,90466,14763,10961,4934,4958,3278,3579,80557,12891,10204,4355,4365,3062,3387,571,111,80,48,31,20,42,9337,1761,675,532,561,195,149
1017790,일반국도,서부간선도로,서울특별시,양천구,0.4340,2,45279,6536,6100,2160,2249,1988,2115,38154,5337,5509,1719,1818,1775,1953,189,37,32,22,6,7,13,6937,1159,559,418,424,206,149
1017792,일반국도,서부간선도로,서울특별시,구로구,0.7400,2,47532,6688,6335,2435,2053,2129,2011,41326,5645,5578,2069,1747,1847,1840,299,49,51,17,17,22,10,5907,993,705,348,289,259,161
1017816,일반국도,경인로,서울특별시,영등포구,0.3440,4,36570,6667,5842,2345,2266,2041,1703,29735,5413,4847,1962,1888,1683,1427,1969,325,318,110,102,107,105,4867,929,675,273,276,250,170
1017850,도시고속도로,강변북로,서울특별시,용산구,0.5540,4,114399,18050,13696,5803,6224,4435,4899,102481,16331,12338,5215,5716,3938,4496,1136,190,186,60,60,74,37,10781,1529,1171,528,447,423,366
1017854,도시고속도로,강변북로,서울특별시,용산구,0.3270,5,118827,18245,15122,5790,6317,4930,5061,106997,16392,13634,5252,5742,4462,4513,1046,226,167,87,73,58,41,10784,1627,1321,451,502,410,507
1017873,일반국도,성산로,서울특별시,서대문구,0.0430,8,44131,6074,7576,2405,2343,2471,2672,39050,5244,6835,2134,2059,2243,2465,1957,277,319,94,112,104,120,3124,554,423,178,172,125,87
1017874,일반국도,성산로,서울특별시,서대문구,0.0430,8,42446,7589,7380,2735,2662,2564,2185,36262,6460,6460,2287,2310,2286,1911,2607,503,343,199,158,116,111,3577,626,579,249,194,163,163
1017894,일반국도,증산로,서울특별시,마포구,0.0600,6,32833,5878,5892,1970,2026,2080,1799,29495,5254,5401,1761,1812,1898,1695,712,119,121,44,44,45,24,2625,505,371,165,170,137,81
1017895,일반국도,증산로,서울특별시,마포구,0.6850,6,36511,5618,6758,1793,1905,2318,2112,32071,4714,6274,1460,1640,2162,1964,829,158,149,49,49,59,32,3611,746,333,284,216,96,116
1017926,도시고속도로,내부순환로,서울특별시,마포구,2.1350,3,62394,10839,9261,3665,3558,3160,3010,55649,9390,8483,3191,3083,2910,2717,373,62,81,18,22,34,26,6372,1386,696,455,453,215,266
1017927,일반국도,성산로,서울특별시,마포구,0.1200,3,20738,4150,4564,1463,1591,1813,1100,17082,3360,3987,1252,1275,1564,981,590,158,95,30,37,37,16,3067,631,481,181,279,212,102
1017928,일반국도,성산로,서울특별시,마포구,0.1200,3,40907,6469,6198,2258,2038,2014,2072,38238,5878,5847,2044,1889,1884,1994,776,163,114,64,55,42,34,1893,428,237,150,94,88,44
1017929,일반국도,성산로,서울특별시,마포구,0.0960,3,47011,8476,7333,3133,2859,2443,2380,42762,7679,6711,2854,2608,2243,2223,710,179,113,56,52,41,29,3539,617,510,224,198,159,129
1017930,일반국도,-,서울특별시,마포구,0.0810,1,17307,2626,2546,883,896,803,915,16231,2420,2410,822,834,754,874,94,26,22,6,17,6,9,982,180,115,55,45,43,32
1017931,일반국도,신촌로,서울특별시,마포구,0.4730,4,35864,6458,6296,2503,2429,2191,1901,29146,5272,5299,2008,2067,1867,1580,2683,441,427,151,145,145,140,4035,743,571,344,216,180,181
1017935,일반국도,양화로,서울특별시,마포구,0.6060,4,32869,5828,5529,2149,2226,1970,1716,26993,4791,4720,1773,1873,1698,1443,2404,359,377,120,117,129,132,3472,679,431,256,237,143,140
1017939,도시고속도로,강변북로,서울특별시,용산구,0.8000,4,105915,16750,12784,5697,5831,3984,4159,94661,14672,11589,5013,5179,3573,3845,907,161,117,50,62,42,38,10347,1917,1077,634,590,368,276
1017950,일반국도,성산로,서울특별시,영등포구,0.1610,2,17091,2467,3318,827,1081,1289,751,15178,2158,2859,718,996,1112,684,367,48,140,19,14,54,11,1546,260,319,90,71,123,56
1017959,도시고속도로,강변북로,서울특별시,마포구,0.1900,4,97990,13918,12779,4738,4812,4173,3994,87730,12121,11763,4152,4276,3854,3714,731,145,119,50,56,48,35,9529,1651,897,536,480,271,245
1017960,일반국도,성산로,서울특별시,서대문구,0.2490,4,40946,5558,8399,2130,1927,2843,2771,34838,4565,7441,1804,1595,2535,2489,2055,305,349,108,105,106,138,4054,688,608,218,227,202,144
1017961,일반국도,성산로,서울특별시,서대문구,0.2810,8,43427,7167,7289,2600,2381,2693,1922,36628,5956,6209,2159,1994,2326,1617,2658,469,408,172,152,139,130,4140,740,671,268,235,227,175
1017962,일반국도,성산로,서울특별시,서대문구,0.2810,8,40937,5692,8295,2114,2050,2808,2835,35125,4713,7411,1790,1720,2522,2577,2033,323,333,115,112,104,122,3779,656,551,209,218,182,136
1017963,일반국도,성산로,서울특별시,서대문구,0.2720,4,41807,7035,7367,2459,2308,2685,2046,34651,5795,6232,2014,1921,2290,1723,2970,502,457,182,157,151,156,4187,738,675,263,230,243,166
1017964,일반국도,성산로,서울특별시,서대문구,0.1910,3,34929,6063,6370,2140,2098,2245,1828,29815,5256,5554,1858,1852,2004,1600,1886,339,291,125,103,92,104,3229,469,525,158,143,149,124
1017966,도시고속도로,강변북로,서울특별시,용산구,0.6300,4,107222,17793,13516,5563,5512,4555,4713,95667,16065,12329,5088,5015,4126,4292,1056,228,129,53,64,46,36,10499,1500,1058,423,432,383,385
1017967,도시고속도로,강변북로,서울특별시,용산구,0.1320,4,117160,19042,14283,6241,6108,4827,4836,102863,16319,12960,5244,5150,4337,4409,1187,234,180,83,50,71,41,13111,2489,1145,914,908,419,387
1018023,도시고속도로,강변북로,서울특별시,용산구,1.0830,4,94760,15261,10804,5135,5236,3605,3707,84421,13364,9649,4555,4617,3308,3281,531,89,114,41,26,39,44,9808,1808,1042,540,593,258,383
1018025,도시고속도로,올림픽대로,서울특별시,영등포구,0.8150,4,95701,18534,13722,6384,6367,4761,4095,82872,16585,12045,5840,5688,4243,3412,1054,224,172,73,76,66,55,11776,1726,1505,471,603,452,629
1018084,일반국도,경인로,서울특별시,영등포구,0.0270,5,40745,8101,6161,2952,2741,2173,1799,35191,6877,5449,2576,2394,1918,1597,2282,478,330,184,127,112,113,3271,745,382,192,219,143,89
1018087,일반국도,신촌로,서울특별시,마포구,0.2790,5,48108,9240,7898,3488,3387,2709,2303,41364,8009,6966,3067,2968,2414,2000,2784,472,435,146,156,134,169,3961,759,497,274,263,161,134
1018089,일반국도,신촌로,서울특별시,마포구,1.1810,4,30862,5813,5189,2278,2175,1846,1568,25629,4809,4493,1910,1853,1609,1374,1950,343,290,116,115,96,97,3284,661,406,251,208,141,97
1018090,일반국도,신촌로,서울특별시,서대문구,0.0500,5,28563,5853,4908,2078,2229,1808,1255,23533,4915,4218,1768,1925,1591,1060,1981,338,323,116,111,111,108,3050,601,367,194,194,106,87
1018102,도시고속도로,강변북로,서울특별시,용산구,0.4650,2,11984,1907,3179,584,652,1269,699,5112,673,2344,220,270,999,536,501,116,109,57,29,44,19,6371,1120,726,308,353,226,144
1018115,도시고속도로,강변북로,서울특별시,용산구,0.9920,4,112174,18411,13799,6525,6247,4088,4502,100231,16250,12610,5846,5584,3731,4107,792,148,111,54,44,37,37,11150,2014,1078,626,619,320,358
1018118,일반국도,서부간선도로,서울특별시,영등포구,0.6930,2,58253,9041,6291,3000,2855,2137,2085,52287,8071,5590,2677,2517,1903,1870,321,53,71,22,18,28,20,5645,918,627,301,320,205,194
1018119,도시고속도로,올림픽대로,서울특별시,서초구,0.4070,5,123683,18180,16846,6009,5788,5479,5850,109211,15715,15170,5227,5197,4899,5310,1236,235,211,98,83,78,61,13236,2231,1467,685,508,503,480
1018158,도시고속도로,강변북로,서울특별시,마포구,0.0950,5,113992,16582,13724,5597,5659,3960,4591,100025,14133,12350,4846,4824,3592,4088,1104,177,159,70,61,57,35,12863,2271,1216,681,774,311,468
